ID;longitude;latitude;housing_median_age;mean_rooms;mean_bedrooms;population;households;median_income;median_house_value;ocean_proximity
3257;-120.00;35.91;16;6.815789474;1.394736842;131;38;3.1250;62500;2
9788;-120.51;35.91;39;6.508474576;1.372881356;264;118;5.3245;250000;2
9786;-121.00;35.94;16;5.740671642;1.171641791;1479;536;3.3724;114600;1
20061;-119.06;35.94;18;5.304545455;1.092424242;2009;660;2.6576;65700;2
20063;-119.04;35.95;25;4.545045045;1.108108108;994;222;1.8462;55800;2
9785;-121.32;35.95;31;5.552238806;1.014925373;479;67;3.5547;200000;0
20062;-119.04;35.96;18;4.285198556;1.111913357;1343;277;1.8750;51700;2
20052;-119.19;35.96;25;5.563535912;1.110497238;1160;362;1.8810;52500;2
20049;-119.42;35.97;21;4.540983607;0.991803279;426;122;2.3516;47500;2
20051;-119.28;35.99;20;4.950680272;1.015306122;1746;588;1.7372;51000;2
20050;-119.31;35.99;26;5.104895105;1.104895105;880;286;1.3676;47800;2
3250;-119.96;35.99;25;3.660839161;0.944055944;1505;286;2.0976;47700;2
3255;-120.12;35.99;7;4.855450237;1.142180095;1387;422;2.2500;56200;2
19979;-118.73;36.01;14;5.493265993;1.095959596;1910;594;2.8603;128900;2
3253;-120.12;36.01;18;3.782467532;1.084415584;1119;308;2.2167;48500;2
20013;-119.01;36.02;17;5.690406977;1.078488372;1768;688;2.3750;79800;2
20012;-119.08;36.02;26;5.768976898;1.141914191;891;303;1.9439;62100;2
3251;-119.80;36.02;20;4.216216216;1.054054054;171;37;3.0500;225000;2
20014;-118.92;36.04;28;5.41509434;1.099056604;521;212;2.9208;98500;2
20000;-119.40;36.04;39;5.228571429;1.137142857;580;175;1.8894;112500;2
3252;-120.14;36.04;27;5.494577007;1.123644252;1371;461;2.9708;60900;2
20038;-119.00;36.05;24;4.84592145;1.043806647;1986;662;1.5506;52300;2
20047;-119.01;36.05;27;4.083333333;1.065217391;839;276;1.3807;53100;2
20048;-119.02;36.05;22;4.557017544;0.945175439;1336;456;2.2202;65200;2
20011;-119.12;36.05;27;4.968454259;1.012618297;1063;317;2.1477;53900;2
20001;-119.27;36.05;29;7.257142857;1.242857143;481;140;2.2917;112500;2
20042;-119.00;36.06;41;6.598591549;1.112676056;396;142;4.0833;81300;2
20039;-118.97;36.06;26;5.282786885;1.073770492;1100;244;1.9750;51400;2
20037;-118.98;36.06;33;4.899280576;1.06235012;1497;417;2.3430;47400;2
20041;-118.99;36.06;19;5.577720207;1.186528497;1317;386;1.7564;42600;2
20046;-119.01;36.06;25;4.192200557;1.211699164;1392;359;1.6812;47700;2
20045;-119.02;36.06;41;4.459882583;1.052837573;1908;511;1.3952;43100;2
20044;-119.03;36.06;36;4.561611374;1.049763033;1405;422;2.1620;51900;2
20026;-119.05;36.06;23;5.773399015;1.002463054;1184;406;3.1625;70600;2
20010;-119.14;36.06;32;4.324705882;1.037647059;1628;425;1.6452;41500;2
20003;-119.19;36.06;29;5.353982301;1.109144543;1421;339;1.9091;71300;2
19999;-119.31;36.06;20;5.427184466;1.053398058;1405;412;1.8827;48700;2
9787;-120.79;36.06;29;6.101910828;1.229299363;1019;314;2.4881;87500;1
20043;-119.00;36.07;20;5.954285714;1.045714286;509;175;2.9815;73000;2
20040;-118.99;36.07;21;5.816568047;0.976331361;672;169;2.9750;63900;2
20035;-119.01;36.07;44;4.822834646;1.131889764;1330;508;1.6103;50900;2
20033;-119.02;36.07;29;4.570928196;1.045534151;1659;571;1.5911;60800;2
20034;-119.02;36.07;39;5.056034483;1.159482759;702;232;1.6146;53100;2
20032;-119.03;36.07;26;5;1.00623053;1908;642;2.4167;77600;2
20020;-119.04;36.07;17;4.24433657;1.066343042;1912;618;1.5893;52000;2
20031;-119.04;36.07;26;5.214797136;1.038186158;1108;419;2.2277;78000;2
20025;-119.05;36.07;21;4.904761905;1.037698413;1238;504;1.7756;62900;2
20024;-119.06;36.07;20;4.895985401;1.009124088;1497;548;1.7031;64600;2
20023;-119.07;36.07;11;5.852713178;0.987080103;1285;387;3.2042;76200;2
20028;-119.01;36.08;31;4.655172414;1.051724138;1154;348;1.8857;55500;2
20029;-119.03;36.08;19;5.439363817;1.091451292;1432;503;2.6944;67700;2
20030;-119.03;36.08;19;5.800469484;1.011737089;1040;426;3.2500;80600;2
20021;-119.06;36.08;19;6.095465394;1.057279236;1301;419;4.1856;72100;2
20022;-119.07;36.08;5;5.484725051;1.034623218;1785;491;3.0000;71000;2
3241;-119.56;36.08;37;4.031578947;0.994736842;639;190;1.6607;42100;2
20027;-119.02;36.09;15;5.319047619;0.988095238;1254;420;3.0234;88600;2
20018;-119.04;36.09;15;5.333333333;0.934731935;1238;429;3.0278;77400;2
20019;-119.05;36.09;9;5.804577465;1;1749;568;4.0217;99200;2
20017;-119.06;36.09;11;6.197590361;1.093975904;1402;415;3.6786;72900;2
20015;-119.08;36.09;25;5.968253968;1.076190476;1003;315;2.7298;103400;2
19998;-119.45;36.09;18;5.44;1.093333333;253;75;2.0313;112500;2
3239;-119.56;36.09;35;6.218867925;1.075471698;792;265;3.2847;64700;2
3240;-119.56;36.09;14;4.541218638;1.039426523;1077;279;1.8500;52300;2
3235;-119.57;36.09;6;6.31661442;1.294670846;992;319;2.3889;53200;2
3249;-119.99;36.09;23;6.054545455;1.672727273;198;55;0.4999;100000;2
20036;-118.93;36.10;19;5.1875;1.182291667;1654;576;2.3792;90000;2
20016;-119.06;36.10;21;6.081447964;1.126696833;868;221;2.5893;63600;2
20002;-119.21;36.10;30;4.120448179;1.044817927;1418;357;1.7432;42500;2
3237;-119.56;36.10;29;5.808219178;1.068493151;284;73;1.5313;43800;2
3238;-119.56;36.10;25;4.337301587;1.03968254;893;252;2.1300;50800;2
3243;-119.57;36.10;16;3.8046875;1.041666667;1201;384;1.5727;54800;2
3244;-119.57;36.10;36;6.21942446;1.14028777;737;278;3.5313;68800;2
3245;-119.57;36.10;37;6.116788321;1.153284672;707;274;2.0595;60700;2
3236;-119.58;36.10;21;3.892957746;0.921126761;1469;355;1.3967;46500;2
3242;-119.58;36.11;21;5.035175879;0.967336683;1397;398;2.2169;61600;2
3234;-119.59;36.11;32;4.851612903;1.025806452;524;155;2.2500;50000;2
19975;-118.54;36.12;11;23.99415205;5.157894737;356;171;2.1029;99100;2
19962;-119.29;36.12;24;6.24;1.13;641;200;2.4722;129200;2
2798;-117.69;36.13;25;5.852739726;1.503424658;632;292;1.7868;45500;2
19974;-118.82;36.13;43;5.545454545;1.242424242;534;231;2.8906;65700;2
20007;-119.03;36.13;24;5.718987342;1.032911392;1169;395;1.7106;95500;2
20006;-119.08;36.13;21;6.10483871;1.010752688;1145;372;3.1528;113700;2
20005;-119.13;36.13;28;4.509433962;1.037735849;1434;371;2.0586;40900;2
2489;-120.36;36.13;29;4.669879518;1.045783133;1306;415;3.0134;55500;2
2485;-120.37;36.13;10;5.115618661;1.081135903;1335;493;3.2639;86400;2
20004;-119.19;36.14;41;5.88372093;1.085271318;408;129;3.9000;85900;2
2488;-120.35;36.14;9;4.93715342;1.195933457;1484;541;1.7075;60400;2
2483;-120.36;36.14;18;5.557603687;1.262672811;622;217;1.8264;62000;2
9783;-121.20;36.14;12;5.629518072;1.069277108;2337;664;3.9647;135000;1
9791;-121.62;36.14;25;3.392523364;1.280373832;411;214;3.2375;450000;0
20008;-119.06;36.15;20;5.190283401;1.105263158;852;247;1.6354;49000;2
20009;-119.06;36.15;25;5.210412148;1.036876356;1527;461;2.3194;52900;2
3246;-119.74;36.15;21;5.058823529;1.006535948;1137;306;2.4688;61300;2
2486;-120.37;36.15;34;6.005763689;0.976945245;868;347;4.3810;86300;2
2484;-120.38;36.15;17;5.426190476;1.066666667;1200;420;2.7461;70000;2
19997;-119.35;36.16;21;5.625766871;1.231083845;1496;489;2.3882;49200;2
19996;-119.45;36.16;27;6.142028986;1.08115942;1268;345;2.8152;106900;2
2477;-120.10;36.16;17;4.095890411;1.095890411;715;146;2.3295;55000;2
2487;-120.35;36.16;18;5.584558824;1.088235294;846;272;2.7792;85300;2
2482;-120.37;36.16;36;4.943548387;1;310;124;3.0658;65000;2
9784;-121.39;36.16;28;8.130769231;1.915384615;288;130;3.0526;146900;0
19961;-119.27;36.18;23;6.385542169;1.098393574;1829;498;2.6098;66000;2
3233;-119.63;36.18;23;4.14;0.9;171;50;2.4286;100000;2
2481;-120.43;36.18;29;5.848484848;1.171717172;218;99;2.1458;104200;2
19976;-118.37;36.19;10;21.0952381;5.285714286;48;21;3.1250;71300;2
19973;-118.93;36.19;30;5.133843212;1.043977055;951;523;2.6184;113900;2
19981;-119.10;36.19;17;4.320441989;1.093922652;713;362;1.6186;77100;2
19964;-119.12;36.19;21;6.498771499;1.14004914;1245;407;2.9145;114200;2
19989;-119.32;36.19;11;4.092651757;0.92971246;861;313;1.0962;72300;2
19990;-119.32;36.19;11;5.379073756;1.063464837;2013;583;3.3350;69700;2
19984;-119.33;36.19;27;2.964539007;1.156028369;332;141;1.0714;63800;2
19995;-119.35;36.19;6;4.165217391;0.982608696;734;230;1.0349;67800;2
19994;-119.37;36.19;24;4.731884058;0.963768116;889;276;2.4922;66100;2
3248;-119.82;36.19;33;5.64628821;1.187772926;694;229;2.0221;52200;2
2479;-120.09;36.19;12;3.594392523;1.044859813;2809;535;1.4191;55100;2
19980;-119.08;36.20;30;4.594520548;0.980821918;1159;365;2.4554;61200;2
19985;-119.31;36.20;23;5.48358209;0.991044776;1064;335;3.1453;74500;2
19987;-119.32;36.20;25;6.457013575;1.113122172;772;221;2.2262;64500;2
19988;-119.32;36.20;15;5.442508711;0.958188153;961;287;3.4231;83300;2
19983;-119.34;36.20;12;5.180952381;1.2;1303;315;2.0333;54400;2
19991;-119.35;36.20;31;4.980446927;1.067039106;1266;358;2.2264;50800;2
19992;-119.35;36.20;29;4.68115942;0.975845411;1487;414;1.7462;51100;2
19993;-119.36;36.20;33;4.924433249;1.002518892;1412;397;2.2500;51500;2
3247;-119.90;36.20;43;4675;0.95;106;40;1.8750;137500;2
9781;-121.13;36.20;16;4.28440367;1.016055046;1323;436;2.9559;163200;1
19966;-119.08;36.21;20;5.49137931;1.117816092;1241;348;2.5156;59300;2
19968;-119.09;36.21;43;4.635416667;0.972222222;943;288;1.9861;47700;2
19969;-119.09;36.21;38;4.7525;1.1325;1613;400;1.8828;44600;2
19970;-119.10;36.21;38;4.130681818;0.982954545;559;176;2.4653;49500;2
19971;-119.11;36.21;10;4.461538462;1.029411765;1469;442;1.5407;58400;2
19958;-119.32;36.21;29;4.959349593;0.943089431;619;246;3.3125;78300;2
19986;-119.32;36.21;25;5.412844037;1.055045872;1424;436;2.3152;63100;2
19954;-119.33;36.21;38;5.140264026;1.02640264;1238;606;2.6083;67000;2
19955;-119.34;36.21;30;3.763819095;1.075376884;537;199;0.8229;68400;2
19982;-119.34;36.21;22;4.153116531;0.983739837;2165;738;1.4792;54400;2
19947;-119.35;36.21;26;4.981927711;1.176706827;1445;498;1.6378;60300;2
19945;-119.36;36.21;18;5.079812207;0.948356808;793;213;2.4032;60000;2
19948;-119.36;36.21;25;4.552529183;1.007782101;804;257;1.3889;50200;2
19949;-119.37;36.21;35;4.962138085;1.06013363;1567;449;1.4455;54100;2
2478;-120.10;36.21;12;3.983651226;0.970027248;1708;367;1.5086;64700;2
9777;-121.12;36.21;16;5.910652921;1.625429553;1427;291;2.1107;76200;1
9778;-121.13;36.21;27;4.122905028;0.983240223;1156;358;3.1929;137900;1
9779;-121.13;36.21;30;4.227920228;1.179487179;1200;351;1.7548;95800;1
9780;-121.13;36.21;34;4.577696527;1.005484461;1810;547;3.4821;113700;1
19965;-119.08;36.22;28;5.066246057;1.009463722;1158;317;3.0324;55600;2
19967;-119.09;36.22;34;5.774410774;0.976430976;780;297;3.4306;74300;2
19957;-119.32;36.22;5;5.482269504;1.035460993;1283;423;3.6343;95400;2
19953;-119.33;36.22;29;5.921501706;1.102389078;805;293;3.5039;89900;2
19956;-119.33;36.22;9;6.04516129;1.038709677;1955;620;4.2011;108100;2
19952;-119.34;36.22;38;5.951648352;1.010989011;1260;455;3.0905;78200;2
19946;-119.35;36.22;32;4.174757282;0.98381877;852;309;1.4429;54600;2
19951;-119.35;36.22;29;5.979591837;1.023323615;915;343;3.1944;106800;2
19943;-119.36;36.22;10;5.136554622;1.105042017;1262;476;1.9355;68300;2
19944;-119.37;36.22;19;4.87755102;0.927113703;1298;343;2.7060;64800;2
19972;-118.74;36.23;22;7.595588235;1.705882353;442;136;2.6447;137500;2
19963;-119.14;36.23;22;5.537735849;0.986792453;1927;530;2.5875;70400;2
19960;-119.25;36.23;24;5.740740741;1.011396011;1031;351;3.4306;139200;2
19950;-119.34;36.23;12;6.175373134;1.084577114;2191;804;3.5611;90200;2
9782;-121.02;36.24;12;4.378486056;1.009960159;1971;502;2.6801;100000;1
19959;-119.32;36.25;21;5.975728155;2.111650485;609;206;2.8365;90000;2
19942;-119.40;36.25;25;5.828178694;0.958762887;909;291;2.3000;132800;2
19941;-119.46;36.25;32;4.862857143;0.994285714;1016;350;2.5000;73600;2
3232;-119.69;36.25;35;6.703333333;1.163333333;970;300;2.3950;94100;2
9790;-121.84;36.25;20;5.068783069;1.296296296;590;189;2.6094;362500;0
19898;-119.25;36.27;23;6.357446809;1.170212766;678;235;2.6875;69100;2
3231;-119.57;36.27;20;5.953229399;1.006681514;1394;449;2.6250;97400;2
3189;-119.78;36.27;29;6.055016181;1.019417476;1066;309;4.5714;100800;2
19888;-119.16;36.28;18;5.606132075;0.976415094;1359;424;4.4000;79300;2
19899;-119.20;36.28;22;4.80125523;1.062761506;1654;478;1.6840;65900;2
19940;-119.29;36.28;23;6.054313099;1.086261981;749;313;2.2333;120100;2
19938;-119.33;36.28;16;5.046153846;1.013461538;1077;520;2.1250;104200;2
3191;-119.81;36.28;24;5.132075472;1.056603774;442;106;3.1071;56100;2
19885;-119.11;36.29;18;5.534883721;0.976744186;859;301;2.6065;93800;2
19887;-119.12;36.29;29;5.086956522;1.00310559;942;322;2.1731;66200;2
19891;-119.14;36.29;32;4.961904762;1.147619048;1410;420;1.5321;48300;2
19892;-119.14;36.29;36;4.377777778;1.005555556;405;180;1.4700;61900;2
19890;-119.15;36.29;18;5.649606299;1.712598425;657;254;2.4281;72500;2
3186;-119.79;36.29;6;5.142276423;0.922764228;764;246;4.2917;104200;2
3190;-119.80;36.29;7;4.650485437;0.815533981;327;103;5.1728;107500;2
2480;-120.27;36.29;11;4.204402516;1.295597484;1376;318;2.4398;87500;2
19886;-119.13;36.30;33;5.46763754;0.990291262;1565;618;2.7321;76500;2
19893;-119.20;36.30;19;4.870307167;1.061433447;1026;293;2.6250;57000;2
19894;-119.20;36.30;32;3.528645833;0.9453125;1427;384;1.3444;45600;2
19895;-119.21;36.30;23;4.283783784;1.058558559;806;222;1.7734;41400;2
19896;-119.21;36.30;18;5.192028986;0.960144928;1092;276;1.9135;49400;2
19908;-119.26;36.30;18;5.590625;1125;1540;640;2.4250;84600;2
19919;-119.29;36.30;20;6.057591623;0.937172775;572;191;5.3495;177300;2
19918;-119.30;36.30;14;6.144308943;0.953252033;1523;492;5.3602;118600;2
19917;-119.31;36.30;20;6.441025641;1.071794872;566;195;4.0221;86300;2
19933;-119.32;36.30;15;6.029473684;1.202105263;1480;475;2.9698;93400;2
19939;-119.32;36.30;14;4.8;0.98;931;350;2.7336;89200;2
19932;-119.33;36.30;11;5.901162791;0.843023256;1563;516;5.4337;133800;2
19936;-119.33;36.30;12;6.13559322;0.994350282;1013;354;4.9464;115600;2
19935;-119.34;36.30;13;6.154241645;1.177377892;1177;389;2.6875;74400;2
19937;-119.38;36.30;14;6.639175258;1.134020619;997;291;3.6875;93200;2
3228;-119.65;36.30;28;5.227777778;0.972222222;588;180;2.3466;53400;2
3225;-119.66;36.30;18;5.410377358;0.952830189;717;212;3.3681;70500;2
3196;-119.70;36.30;10;4.345454545;0.913636364;693;220;2.2895;62000;2
3183;-119.77;36.30;24;5.01594533;1.072892938;1052;439;2.1038;62000;2
3184;-119.78;36.30;30;5.244318182;1.110795455;1255;352;2.1681;66600;2
3185;-119.79;36.30;16;5.941176471;0.958477509;903;289;4.3438;93100;2
19889;-119.16;36.31;7;4.736334405;1.067524116;1608;622;1.6829;80200;2
19897;-119.22;36.31;17;4.5;0.993506494;2022;462;1.5464;54100;2
19913;-119.29;36.31;14;6.170984456;0.976683938;1278;386;5.1896;101900;2
19914;-119.29;36.31;34;6.452914798;1.134529148;607;223;3.0972;82800;2
19915;-119.30;36.31;16;6.188365651;0.988919668;1150;361;4.2778;97300;2
19916;-119.31;36.31;18;5.813253012;1.144578313;1643;664;2.0714;92600;2
19929;-119.32;36.31;21;5.097130243;0.93598234;1047;453;2.9886;87500;2
19930;-119.33;36.31;17;5.870415648;1;1100;409;4.0577;107300;2
19931;-119.33;36.31;15;5.727626459;0.887159533;892;257;5.3909;113000;2
19934;-119.34;36.31;14;4.097744361;1.05764411;870;399;2.7000;88900;2
3230;-119.61;36.31;25;5.232294618;1.050991501;1460;353;1.8839;46300;2
3229;-119.64;36.31;27;5.327464789;1.105633803;1071;284;1.5909;50100;2
3224;-119.68;36.31;12;5.5;1.074297189;1859;498;2.9936;60600;2
3195;-119.73;36.31;20;6.1;1.0825;1579;400;2.8281;60200;2
3181;-119.77;36.31;14;4.684076433;1.099363057;2191;785;2.6218;69100;2
3180;-119.78;36.31;14;4.784386617;1.081784387;737;269;3.1667;126400;2
3182;-119.79;36.31;25;5.186264308;1.070759625;2414;961;2.2937;72300;2
19812;-118.94;36.32;10;6.343575419;1.111731844;986;358;4.0703;147100;2
19907;-119.25;36.32;32;6.090301003;1.153846154;812;299;2.7500;72200;2
19905;-119.27;36.32;6;5.716269841;1.027777778;1432;504;4.0806;110200;2
19906;-119.27;36.32;9;5.781847134;1.011146497;1881;628;4.7723;113100;2
19902;-119.28;36.32;29;4.364683301;0.986564299;1234;521;1.9138;66900;2
19904;-119.28;36.32;16;5.37667304;0.982791587;1620;523;3.7404;89200;2
19900;-119.29;36.32;27;4.322857143;1.068571429;839;350;1.2012;64600;2
19901;-119.29;36.32;35;4.383371824;1.110854503;1123;433;1.1419;62900;2
19903;-119.29;36.32;33;4.766968326;1.020361991;1364;442;2.2024;67200;2
19910;-119.30;36.32;23;5.536163522;0.966981132;1712;636;3.3875;92500;2
19911;-119.31;36.32;44;6.047619048;0.916666667;791;336;4.0298;109000;2
19912;-119.31;36.32;23;5.535714286;1.112781955;1419;532;2.5733;88800;2
19925;-119.32;36.32;35;6.126984127;1.023809524;849;378;4.3816;88600;2
19928;-119.32;36.32;29;5475;0.990909091;1142;440;3.6895;87700;2
19920;-119.33;36.32;16;4.365661861;1.099606815;1955;763;1.6148;86600;2
19924;-119.33;36.32;20;5.852601156;0.947976879;1039;346;3.5313;82800;2
19926;-119.33;36.32;23;5.724452555;1.145985401;1446;548;2.5000;85500;2
19927;-119.33;36.32;19;6.159645233;0.955654102;1092;451;5.2561;121300;2
19921;-119.34;36.32;14;4.874493927;0.91902834;633;247;3.9250;83800;2
19923;-119.34;36.32;6;5.631034483;1.04137931;1769;580;3.1574;89200;2
19922;-119.35;36.32;10;5.345938375;1.007002801;1686;714;3.8235;94600;2
3210;-119.63;36.32;36;5.952941176;1.125490196;749;255;2.2333;61000;2
3227;-119.64;36.32;32;4.603340292;1.091858038;1772;479;1.3569;43100;2
3226;-119.65;36.32;11;4.462068966;1.082758621;713;290;1.5433;50400;2
3222;-119.66;36.32;24;5.959550562;1.276404494;1532;445;2.3256;56800;2
3218;-119.68;36.32;26;5.103448276;1.043103448;268;116;1.7596;120800;2
3223;-119.68;36.32;28;5.520833333;1.15;873;240;2.5833;54400;2
3194;-119.70;36.32;40;6.299465241;1.304812834;586;187;2.6477;43500;2
3193;-119.72;36.32;40;4.62890625;0.86328125;676;256;2.2721;52600;2
3179;-119.77;36.32;14;5.555555556;1.009803922;1867;612;3.9926;92500;2
3178;-119.79;36.32;19;5.357495881;1.011532125;1971;607;3.0667;75800;2
3187;-119.82;36.32;18;5.413793103;1.109195402;424;174;2.0673;87500;2
3177;-119.93;36.32;25;5.293037975;1.035443038;7679;1580;2.0285;106300;2
9773;-121.25;36.32;12;4.480300188;1.015009381;4601;1066;2.9184;100500;1
9774;-121.26;36.32;30;3.65;1025;164;40;2.3000;206300;1
19882;-119.24;36.33;9;5.212361331;0.984152139;1866;631;3.1599;95000;2
19880;-119.28;36.33;10;3.835766423;1.083941606;927;274;0.7800;55500;2
19875;-119.29;36.33;19;3.567567568;1.045045045;641;222;0.7445;112500;2
19909;-119.30;36.33;44;5.802816901;1.166197183;819;355;2.8795;77000;2
19876;-119.31;36.33;46;4.927710843;1.018072289;772;332;2.4250;84900;2
19865;-119.32;36.33;20;6.844765343;0.960288809;674;277;9.0376;239100;2
19866;-119.32;36.33;18;6.153664303;1.130023641;1158;423;4.5938;150500;2
19868;-119.34;36.33;17;4.807692308;0.918803419;1218;468;4.1812;93700;2
19869;-119.35;36.33;14;5.218340611;0.96069869;568;229;3.1486;105600;2
19870;-119.36;36.33;11;5.700884956;1.092035398;1351;565;2.9844;132000;2
3209;-119.61;36.33;32;5.651515152;1.075757576;926;264;3.0139;61500;2
3208;-119.63;36.33;14;5.237924866;1.073345259;1633;559;1.8385;67500;2
3215;-119.64;36.33;41;4.292649098;1.062413315;1852;721;1.4524;51700;2
3216;-119.65;36.33;52;5.172839506;1.057613169;624;243;2.3523;59100;2
3217;-119.65;36.33;47;4.394190871;1.112033195;693;241;1.3882;53800;2
3220;-119.66;36.33;16;5.278350515;0.961340206;1052;388;4.0909;92800;2
3221;-119.66;36.33;10;4.108860759;1.035443038;988;395;1.4194;58100;2
3219;-119.67;36.33;19;5.23628692;1.029535865;850;237;2.9375;81700;2
3188;-119.78;36.33;16;5.03;1.06;515;200;3.2386;112500;2
9772;-121.23;36.33;23;4.584245077;1.172866521;1858;457;3.0543;92400;1
9775;-121.24;36.33;13;4.231958763;1.077319588;1534;388;3.1222;125500;1
19883;-119.19;36.34;33;5.581218274;1.02284264;1245;394;2.7300;96900;2
19878;-119.27;36.34;7;5.484025559;1;1793;626;3.5296;83700;2
19881;-119.27;36.34;26;4.685649203;1.075170843;1453;439;2.4113;58600;2
19859;-119.29;36.34;10;4.27039627;1.060606061;1664;429;2.0227;53300;2
19871;-119.29;36.34;28;3.272727273;0.979545455;2178;440;1.2634;50600;2
19872;-119.29;36.34;35;3.62170088;1.082111437;1246;341;1.4740;71000;2
19861;-119.30;36.34;27;4.902912621;1.158576052;1178;309;1.4432;48100;2
19873;-119.30;36.34;45;4.835064935;1.079220779;2256;770;1.8299;63100;2
19862;-119.31;36.34;14;4.917627677;1;2250;607;2.1602;65200;2
19874;-119.31;36.34;32;4.454117647;1.065882353;1744;425;1.4729;54100;2
19867;-119.34;36.34;5;5.812903226;1.076129032;1917;775;4.0144;126600;2
3207;-119.63;36.34;26;6.680365297;1.191780822;699;219;3.5536;71400;2
3214;-119.64;36.34;32;4.717703349;1.068580542;1504;627;1.8606;56700;2
3212;-119.65;36.34;46;5.356037152;1.043343653;752;323;1.8529;67200;2
3213;-119.65;36.34;47;5.933333333;1.133333333;832;315;3.0846;76100;2
3211;-119.66;36.34;32;4.678321678;0.965034965;859;286;2.6397;59700;2
3192;-119.72;36.34;33;6.128571429;1.019047619;580;210;3.2019;112500;2
3176;-119.87;36.34;26;5.678714859;1.064257028;779;249;2.9167;83900;2
2476;-120.08;36.34;18;4.280898876;1.162921348;2030;356;2.1153;112500;2
9776;-121.24;36.34;33;6.454198473;1.175572519;792;262;2.6648;164600;1
19884;-119.09;36.35;21;6.132553606;1.159844055;1580;513;2.7857;92700;2
19879;-119.28;36.35;7;5.306784661;1.033923304;2080;678;3.1111;72400;2
19858;-119.29;36.35;15;5.649350649;1.035714286;1332;308;2.5743;60200;2
19860;-119.30;36.35;24;4.524390244;1.014634146;1520;410;2.3304;64900;2
19864;-119.37;36.35;20;6.359550562;0.994382022;518;178;5.3767;231300;2
19856;-119.41;36.35;20;5.1875;1.011904762;1390;336;2.2222;52900;2
19857;-119.42;36.35;20;5.671814672;1.16988417;1031;259;1.6645;48000;2
19855;-119.45;36.35;22;6.468085106;1.180851064;1076;282;2.3365;69600;2
3205;-119.62;36.35;10;5.116991643;1.022284123;1864;718;2.6145;80300;2
3204;-119.63;36.35;4;5.197530864;1.058641975;920;324;4.2396;90600;2
3203;-119.64;36.35;23;5.439316239;0.962393162;1525;585;3.8108;90400;2
3206;-119.64;36.35;30;5.922818792;1.040268456;746;298;2.8125;70200;2
3199;-119.65;36.35;21;5.976027397;0.910958904;837;292;4.3911;107900;2
3200;-119.65;36.35;38;5.862197393;1.057728119;1378;537;2.8788;85500;2
3201;-119.66;36.35;15;4.409207161;0.956521739;947;391;3.1094;91900;2
3197;-119.67;36.35;10;6.898734177;1.037974684;470;158;4.9432;118800;2
19877;-119.25;36.36;16;7.211111111;1.042222222;1471;450;5.8673;154800;2
19863;-119.32;36.36;18;5.188916877;0.964735516;1348;397;3.4312;68400;2
3202;-119.64;36.36;13;7.564102564;1.08974359;1055;312;5.2134;97400;2
3172;-119.55;36.37;26;6.147909968;1.090032154;1002;311;3.0375;126300;2
3198;-119.65;36.37;4;6.208333333;1305;1478;600;3.5486;148000;2
3174;-119.78;36.37;41;5.691780822;1.020547945;443;146;3.1406;100000;2
3175;-119.83;36.37;25;5.694852941;0.988970588;819;272;2.7159;101400;2
9766;-121.66;36.37;9;7.596153846;1.379807692;465;208;6.1668;405800;1
19852;-119.21;36.38;18;5.463291139;1.04556962;1461;395;2.0216;58000;2
3173;-119.69;36.38;25;6.093862816;1.090252708;879;277;3.3214;103100;2
9771;-121.40;36.38;39;5.580487805;1.290243902;1449;410;3.3289;190600;1
19851;-119.21;36.39;31;4.932659933;1.02020202;1013;297;2.0363;53500;2
19850;-119.23;36.39;39;5.424836601;1.140522876;1061;306;1.4812;53500;2
19849;-119.27;36.39;17;6.105882353;1.029411765;998;340;4.3281;145700;2
19854;-119.31;36.39;32;4.89957265;0.995726496;1538;468;1.9342;68600;2
2799;-117.02;36.40;19;3.774390244;1.457317073;490;164;2.1000;14999;2
19845;-119.10;36.40;31;3.971502591;0.935233161;1518;386;1.5608;51700;2
19846;-119.10;36.40;23;5.576923077;1.073964497;1056;338;3.2159;92800;2
19848;-119.18;36.40;39;5.598705502;1.003236246;899;309;2.6648;129200;2
19811;-118.86;36.41;20;5.598778004;1.17107943;1195;491;3.0391;139700;2
3170;-119.69;36.41;38;5.43315508;1.080213904;540;187;2.2885;75000;2
19843;-119.09;36.42;15;4.422740525;1.052478134;1275;343;1.5875;55800;2
19844;-119.09;36.42;17;4.02293578;1.004587156;966;218;2.0000;52500;2
19842;-119.10;36.42;26;4.634464752;1.08616188;1217;383;1.8801;57600;2
19853;-119.35;36.42;18;6.335227273;1.096590909;1742;176;2.7969;123800;2
9767;-121.31;36.42;21;4.858156028;1.090425532;2630;564;2.6629;102700;1
9768;-121.32;36.42;20;3.860805861;0.985347985;1219;273;3.0437;76600;1
9789;-121.91;36.42;14;6.304093567;1.526315789;382;171;3.7083;210000;0
19841;-119.10;36.43;24;5.383419689;0.984455959;643;193;2.6711;71300;2
2462;-119.69;36.43;29;4.648578811;0.919896641;1278;387;1.7813;57900;2
2474;-119.85;36.43;23;5.038674033;0.977900552;1146;362;2.8913;60900;2
2473;-119.86;36.43;34;4.501915709;0.961685824;683;261;1.7176;58400;2
9769;-121.32;36.43;22;4.736245955;1.030744337;2546;618;2.7153;114300;1
9770;-121.33;36.43;40;3.173469388;0.989795918;902;196;2.6250;109100;1
9765;-121.62;36.43;20;5.49382716;1.193415638;717;243;4.7891;230600;1
